User_Id,User_Name,Platform,State,Region,Date,Followers,Likes,Shares,Views,Comments,Content_Id,Revenue_Source,Revenue
cJ98TvS9ml,Kavya Goda,Facebook,Kerala,South,24-07-2020,365248,5462,26015,4767468,6361,4hS84Gqvnp4e,Sponsorship,8004023.45
3kHxzcdWi6,Lakshit Balan,Twitter / X,Uttar Pradesh,North,23-02-2022,871628,61112,20646,1045295,9868,xKlJbGveqXql,Sponsorship,4953133.11
3nWcCkiCM6,Diya Sen,Facebook,Arunachal Pradesh,East,07-10-2024,770520,52456,31892,2458342,2693,HyfV9QD1BnF2,Sponsorship,1181725.71
YcvQJ6Gw7j,Samiha Chopra,Snapchat,Assam,East,02-06-2023,283863,37555,34359,251429,6513,ONqILIzrg5kg,Consultancy,3249499.27
iKmKDi3sxT,Lavanya Bumb,Youtube,Jharkhand,East,16-05-2020,702908,49814,4774,423260,2438,71PO9qfUUqE1,Collaboration,6179832.03
C2umzZk6Y8,Onkar Lall,Facebook,Maharashtra,West,09-11-2023,810103,42663,26032,80609,4818,H3wfKbzUTklz,Guest Appearance,713755.25
eEulLkCXKz,Lakshay Divan,Facebook,Bihar,East,05-03-2021,924101,79551,9308,2920502,4042,HeBXD5fzQkP1,Consultancy,8406682.63
G1oAEIoPcm,Tiya Master,Instagram,Uttarakhand,North,07-09-2023,412424,83297,7365,2950128,9442,lyGxGHbKzobl,Collaboration,4845895.35
amzYr2MIon,Vivaan Lad,Twitter / X,Kerala,South,22-03-2022,117875,28301,30950,2421656,7365,ZEJJNQ9RM2uj,Patrion,7414528.91
LTV6T2FitQ,Khushi Warrior,Instagram,Chhattisgarh,Central,26-02-2024,648034,45301,40089,4213949,1717,NP5PbXYbHSqM,Collaboration,3940970.88
B9WuhELiEX,Nirvaan Bir,Snapchat,Goa,West,05-03-2021,107858,41336,22826,1997433,2392,tWy1l2J4pfRy,Sponsorship,4221407.52
yWsKugmAYa,Aayush Bobal,Facebook,Nagaland,Unknown,28-06-2023,157175,84070,37680,3406649,6473,U4D8ff4iajTh,Sponsorship,5373841.52
uwdznJPF9W,Saanvi Mani,Snapchat,Madhya Pradesh,Central,28-12-2023,441946,85040,23636,2979587,9510,e7xZKzTix8JJ,Consultancy,6863137.17
rBaq3pjL0j,Ehsaan Hora,Instagram,West Bengal,East,15-08-2020,493175,35596,46412,2293561,2423,lgls7gSKD8fT,Guest Appearance,283526.81
pmCgPKwoIa,Tanya Gulati,Instagram,Haryana,North,16-03-2021,107033,3197,19557,2634633,3395,Tu7tAmPsnR7L,Sponsorship,8938352.84
oXVqMR21n6,Lakshay Ganesh,Youtube,Madhya Pradesh,Central,10-06-2021,113986,63539,26880,4567685,9362,7QjyHJN3pVQk,Guest Appearance,9311966.14
CPz78UPFfU,Indrajit Bansal,Facebook,Kerala,South,20-10-2022,205969,13995,19820,2703170,4076,Tvm57gnCsxAA,Sponsorship,3187855.06
oQEPRoDhRE,Anya Jani,Snapchat,Haryana,North,08-06-2024,844671,10237,11408,906114,7428,WYK1PyViKBid,Sponsorship,5546558.38
LeUgxB5NtQ,Vardaniya Grewal,Youtube,Goa,West,09-12-2023,516269,33880,935,981642,9953,YNv2CuXqZAso,Consultancy,489580.87
2hxuvzKdsp,Tanya Lala,Facebook,Punjab,North,12-10-2020,412374,25771,26783,471634,3572,FOjUlhnM9EnZ,Consultancy,2027526.38
HQwJ2CWzFF,Ira Vyas,Snapchat,Kerala,South,05-03-2024,351333,93405,42411,2262968,3712,EzAkEeY7B17v,Consultancy,3471618.15
L5YAJMFOLH,Neysa Bava,Instagram,Gujarat,West,19-10-2020,767524,60518,46129,1262225,8528,uRrBmZM4f3Rq,Sponsorship,3562874.41
S8cy0j4I7E,Ehsaan Tata,Twitter / X,Jharkhand,East,25-01-2022,389031,20825,48797,4067516,7622,9WmpCxYYdC72,Guest Appearance,8119478.36
tPabRvY4Mr,Anya Krishnan,Snapchat,Meghalaya,Unknown,09-04-2021,997788,53495,6720,3041306,684,qSddjjditUnb,Collaboration,5851843.12
cWfB3ZBMdv,Aradhya Anand,Facebook,Kerala,South,08-03-2022,505976,66062,12306,234163,4136,M4vRsxHrZon6,Guest Appearance,5440822.37
21vJcSIXIs,Samiha Bhatt,Instagram,Jharkhand,East,14-02-2020,834249,6427,26580,2136392,4308,XcwUp95hEE28,Collaboration,2847769.35
O5RcVZ4gSj,Diya Thakkar,Twitter / X,Sikkim,East,03-03-2024,840742,50188,43944,141534,7107,PJ7e5CNGPPZH,Sponsorship,1543360.23
oHoyJDaPXP,Navya Ravi,Facebook,West Bengal,East,11-10-2023,252418,46885,27727,2597188,4430,O4LQv4BlyKJy,Consultancy,8072713.99
jFqMdeNMqa,Akarsh Aggarwal,Twitter / X,Sikkim,East,01-11-2024,687708,25067,40769,3063661,7852,i3MMo6W2fxSo,Collaboration,9196854.2
B8tnVHdlsy,Sara Dugar,Youtube,Goa,West,23-10-2024,180589,30863,36525,3038297,8975,vuleQgN6QYwt,Consultancy,5506133.22
EiBdgTQ1C8,Miraan Gade,Instagram,Jharkhand,East,24-02-2021,684377,59252,29901,2753184,895,iWUM6GJb9kQg,Sponsorship,2296290.35
iVdjULkvZu,Dhruv Sen,Facebook,Meghalaya,Unknown,14-03-2020,226029,60726,3659,467898,8091,VA5OnRXjgyBH,Guest Appearance,1743659.28
EzgmsJSIN6,Amani Kaur,Snapchat,Goa,West,06-07-2022,68037,76028,11213,2736100,9801,c3J2eswmB0UV,Collaboration,3489154.54
5VvAtEzwPP,Miraya Ahuja,Snapchat,Maharashtra,West,04-06-2020,588974,53324,23943,438363,6493,CTK51exNti9u,Guest Appearance,4564223.85
2AxLMcTcWQ,Mishti Som,Snapchat,Jharkhand,East,21-12-2020,409672,28884,33241,1539646,8266,xSgiCaXNbMlk,Collaboration,7659767.2
naKPrRx903,Tushar Johal,Snapchat,Uttarakhand,North,24-06-2021,101583,38488,33521,3892612,4318,KDfPiLuwXLTH,Collaboration,8975764.1
oFOJMLMUAv,Sana Rama,Facebook,West Bengal,East,11-12-2024,151106,17494,36052,3971846,5270,e9JcHEsJpde3,Patrion,2388926.49
0JLf1taPUL,Arhaan Mangat,Snapchat,Maharashtra,West,21-10-2020,475254,85044,17641,516706,458,0wEWm49wTkbs,Sponsorship,6759393.54
Y2lM6tJZHk,Ela Wali,Facebook,Jharkhand,East,12-12-2020,326931,15654,21927,1013320,9932,cmwBCaZBW9Ob,Patrion,927668.2
ArnwgYq1m0,Renee Dixit,Facebook,Sikkim,East,27-10-2022,383196,70529,10493,4063257,7586,TQK02z0gxIPp,Sponsorship,4350183.96
0NEhaSvei5,Kismat Doctor,Facebook,Andhra Pradesh,South,23-10-2022,816434,50297,38242,920046,5477,6DRL2I5OmDJF,Consultancy,5922975.49
pHDREaIfWQ,Vivaan Wali,Twitter / X,Assam,East,08-12-2020,245999,62030,39983,2733008,2618,mforNBP2ViFV,Patrion,2400652.91
FVMcFePkTZ,Advika Deo,Instagram,Telangana,South,10-01-2021,296620,68034,19250,2006745,5211,gEWWg2KDXcsi,Consultancy,9916292.73
bR1lsiVERH,Saanvi Ranganathan,Instagram,Odisha,East,16-04-2020,517103,88600,18072,1758358,4217,c940TDkRNEn5,Guest Appearance,1153071.27
FVcMuj7QMI,Drishya Trivedi,Facebook,Maharashtra,West,03-03-2023,97902,50511,29601,72910,877,zcigia0OASNP,Collaboration,3889347.13
JhR3uNgopL,Kiaan Bakshi,Youtube,Uttarakhand,North,01-06-2024,619555,17378,36924,693063,8628,r65pq4KTBvCj,Sponsorship,2889155.71
WthgZzJK6Y,Aaryahi Saxena,Facebook,Himachal Pradesh,North,10-05-2020,272156,39998,27567,3045943,7946,testtRFFPyx1,Guest Appearance,6104155.38
p8DIjoKnBL,Prisha Setty,Snapchat,Andhra Pradesh,South,17-05-2022,230416,80641,14067,4090924,7944,D9U9T9pjpktV,Sponsorship,7166065.81
GnUlDl814c,Gatik Loyal,Facebook,West Bengal,East,16-10-2020,363322,28381,31293,413532,851,1oo4LPIECoxg,Sponsorship,5310248.39
lNwQHWlzo6,Misha Borde,Youtube,Mizoram,Unknown,26-05-2024,809379,48438,6559,511183,9122,GVIQFSfhg7Ml,Sponsorship,4969664.89
IrWapm4U3t,Mannat Dhawan,Instagram,Tamil Nadu,South,07-04-2022,298577,73903,44380,3806275,1618,VBMqZ2PnsrmM,Sponsorship,8659201.85
OQ7CgliOaF,Ahana  Tak,Snapchat,Punjab,North,09-05-2021,504443,65893,15670,4805302,465,5hi4kEY6ALej,Sponsorship,5689447.75
ZODkrOw9BJ,Kartik Sankar,Twitter / X,Mizoram,Unknown,27-03-2022,951023,70835,13795,715213,1474,5JEJgz0dgHdr,Sponsorship,7514528.37
BdPhgi0wbc,Dhanush Iyengar,Instagram,Manipur,Unknown,25-07-2023,564550,45719,30898,2619386,3918,K5DNI1BNXUHX,Consultancy,5029696.28
y15gKejz8D,Purab Mangat,Instagram,West Bengal,East,03-02-2022,147115,78086,43500,4372937,512,UmUfjjBwxCsS,Collaboration,6765212.9
1jjr3y7UPE,Indrans Brar,Instagram,Goa,West,20-07-2020,97723,38914,24286,2968732,9751,7dxn953j5B9p,Patrion,4519502.33
UhzRyENKrw,Suhana Dube,Facebook,Madhya Pradesh,Central,10-03-2021,760233,99197,11186,362683,5898,LA8jrBdqDM6O,Patrion,400976.73
l0XM4ngcv0,Shanaya Kanda,Instagram,Rajasthan,West,12-10-2024,195121,12048,6282,2667147,4586,YpfbTnNLWRzH,Guest Appearance,8046163.04
uSwvF6nqqI,Ehsaan Chada,Facebook,Haryana,North,19-08-2024,593607,99774,46616,4052666,4258,iT5NOdVsxkDz,Consultancy,5852334.46
2GdQ5GNAX5,Yuvraj  Bhatia,Facebook,Meghalaya,Unknown,25-01-2021,537433,14023,21859,4445456,93,HzBP5Kxg7Ln4,Collaboration,8034799.34
DONMjun3ba,Diya Shenoy,Instagram,Maharashtra,West,28-06-2024,643185,83968,25274,1598309,5212,eV0vdmlIpeQb,Consultancy,3118326.53
q7MDSZOedA,Anahita Tank,Facebook,Maharashtra,West,13-01-2024,596895,94374,14557,1289275,8590,3qefelcpRbCG,Patrion,8335203.84
dCXonN8XXB,Taimur Bath,Youtube,Odisha,East,10-08-2021,434879,6200,5527,361838,265,8N4YDdKCdnwP,Patrion,3813391.34
eafGvpCadb,Zaina Dave,Twitter / X,West Bengal,East,05-03-2021,761114,15298,11093,3319923,9168,Z26cfUh7e4He,Patrion,5663355.69
qKaxCM30c8,Eva Viswanathan,Facebook,Uttar Pradesh,North,03-05-2024,86525,55777,15032,1505529,9152,jjgxV446FxAj,Sponsorship,8982530.21
bWYpsYyu8R,Mohanlal Date,Instagram,Meghalaya,Unknown,22-09-2020,832276,18602,21338,2209345,8599,dR6M8a2s8Oin,Consultancy,1795194.57
ONrB607jjy,Biju Keer,Instagram,Bihar,East,05-11-2024,16043,30815,6938,4395721,6804,BZWCt2lUIEmd,Consultancy,6121780.22
bJxyBZkxN6,Gokul Vyas,Youtube,Haryana,North,10-11-2023,886357,79946,39204,587791,680,pShzYK198N0T,Patrion,3442380.04
ShQ3BvpCUn,Shaan Seshadri,Instagram,Manipur,Unknown,25-08-2024,226422,19139,11372,3929556,6186,AtUHrEsKX8Qv,Consultancy,6476752.56
3bbN0ozU3I,Neysa Luthra,Facebook,Gujarat,West,18-09-2021,181565,28190,8942,2087401,5007,WupvzY9VG7VY,Patrion,6708777.12
LNP880MamY,Zoya Sampath,Snapchat,Jharkhand,East,26-02-2023,642193,10222,23948,3833028,7894,8gtf5wVgxjep,Consultancy,1605419.64
hH25uJdmL2,Aaryahi Sood,Facebook,Assam,East,15-06-2020,861118,97302,39682,1150136,1978,2wc6IfbJqncC,Collaboration,1384124.38
PuJjNMIZGx,Nirvi Wali,Instagram,Andhra Pradesh,South,26-07-2021,467890,54680,48273,1898566,1645,fpUCoK12Deg0,Collaboration,4319308.32
inXPXT3rmT,Heer Swaminathan,Youtube,Jharkhand,East,16-07-2020,316059,92887,47462,1127127,8850,TZ42wrDpXs2i,Guest Appearance,9486495.54
XksYCI6HlX,Aarav Kanda,Facebook,Meghalaya,Unknown,10-12-2022,28661,95431,42678,2345172,2480,hasKygZDGXxJ,Sponsorship,7213271.86
RHxhUK0nJX,Khushi Devi,Twitter / X,Manipur,Unknown,22-12-2020,660381,16757,42883,2905891,5754,6K1lNym0EUgY,Collaboration,3115239.28
SEbnfYdvEP,Yashvi Agate,Facebook,Mizoram,Unknown,14-04-2024,149970,38533,36904,1479400,2037,uvJtI2DCeuQL,Consultancy,8960568.9
FK44Wr3WkA,Ritvik Barman,Snapchat,Sikkim,East,14-10-2021,825234,36781,13048,1695339,2042,AVaLiIOORIjR,Patrion,3305812.83
nOWcK1UvZx,Kimaya Dhingra,Youtube,Karnataka,South,21-11-2020,135670,96051,35816,2631750,6484,GJrerJmVftUR,Consultancy,3122447.34
kUhGyQWSUz,Gokul Chadha,Instagram,Andhra Pradesh,South,12-11-2021,776635,16043,36035,2729129,2813,iOAvfRdBYXFB,Consultancy,5112176.04
tq5maOWYV7,Zain Balay,Snapchat,Sikkim,East,04-05-2023,680742,38469,27532,2905221,1642,FgpU2nW3RmuT,Patrion,6875324.31
x2CdZ1bSxA,Hrishita Chaudry,Snapchat,Uttarakhand,North,22-11-2024,375471,2527,33790,3028511,2424,A6AMx1TiVpqg,Consultancy,642049.72
qPZmBr0tWy,Badal Banik,Twitter / X,Sikkim,East,18-02-2020,693151,89967,10183,64843,8415,Eyn3hnPNiffK,Collaboration,5590759.47
gLDLfugGeT,Prerak Dua,Snapchat,West Bengal,East,01-12-2023,108527,67032,2096,4361435,7062,SQthzsWuQMkg,Patrion,8723160.05
Xe6mm0VCrp,Rati Aggarwal,Instagram,Karnataka,South,23-03-2022,832627,97495,32041,3579637,2987,WvM7AwfGhB2M,Consultancy,1103394.73
KCDVpQzH19,Nakul Contractor,Instagram,Gujarat,West,08-02-2022,823306,43744,1539,1575627,3304,raD9zNFusUAt,Consultancy,5388918.94
F39n8Oghuu,Devansh Dhar,Youtube,Bihar,East,09-08-2023,862315,5241,23026,487244,3570,VvmVxdRzQM5Q,Collaboration,5455585.98
qDEofvoXZ5,Kanav Barad,Instagram,Uttar Pradesh,North,01-02-2022,445525,48318,30063,1135321,7299,AxAjScAEdoLn,Patrion,4406560.29
Ep0cT9ImDh,Ojas Ramaswamy,Twitter / X,Sikkim,East,23-03-2024,58639,1604,14276,2309910,576,MpTFDQ5EQ5Y4,Collaboration,798265.8
By3Rf65DXE,Kiara Kala,Youtube,Andhra Pradesh,South,18-09-2023,537862,39919,22915,4199088,8054,M2CKfsLC70zO,Guest Appearance,542554.39
K4knSXfHO1,Saira Chowdhury,Instagram,Madhya Pradesh,Central,22-08-2021,542846,52128,25721,4363958,6973,HOLGjblxYdod,Consultancy,9158712.43
fqkT9xfYnl,Vanya Doctor,Youtube,Himachal Pradesh,North,12-10-2022,500527,57310,3476,2086316,9334,zQ9HW6QkSDst,Guest Appearance,9569169.34
BeRJzxhN1u,Darshit Rao,Facebook,Nagaland,Unknown,09-02-2023,757293,29711,7896,2889440,3233,54MQsZN1Sw8e,Sponsorship,319828.34
u5t8bkgPbz,Divit Chokshi,Facebook,Tripura,Unknown,26-04-2021,515768,94743,16269,1826444,1271,mYjd2BXJDZke,Patrion,7836858.67
L5YTsi6LgY,Azad Grewal,Snapchat,Meghalaya,Unknown,09-08-2021,569309,17482,5302,2857601,1423,3V9TEJonqd15,Guest Appearance,3895455.15
MANNfykfvd,Mamooty Kara,Snapchat,Assam,East,18-12-2022,946540,90338,28409,4256729,7141,kV0BxUCP8heK,Collaboration,8542844.11
2WESDPUEah,Nitya Sane,Snapchat,Rajasthan,West,25-07-2024,169638,96542,18130,2567619,5518,lF06a8nHFUAW,Consultancy,4236913.53
ZtLO1zOZsO,Adira Basu,Snapchat,Karnataka,South,23-10-2022,203805,91590,11692,64666,3432,Six1yDOmw8TE,Consultancy,7861516.5
uR32nJq7rb,Ehsaan Biswas,Youtube,Jharkhand,East,05-04-2020,158386,22715,22676,3862910,6072,bekyUQxVJZt7,Patrion,2324910.2
Vj7AjOEAmI,Mannat Mangal,Youtube,Jharkhand,East,03-08-2020,64818,6416,9469,2139663,5179,G0GUqMOoLyDp,Collaboration,7558780.51
VpmmBAFIXG,Jivin Bedi,Youtube,Punjab,North,17-06-2021,129723,58643,13788,4674868,7105,7g9vUpcYNZNo,Guest Appearance,9749208.25
TwhLb6p4zP,Pihu Varkey,Instagram,Haryana,North,20-03-2022,953842,80845,47493,2943301,942,HC9jPAH3BBTB,Guest Appearance,8533890.72
PoLe98cOB4,Shray Shetty,Youtube,Manipur,Unknown,08-10-2024,228759,4325,23694,1808018,7961,rPjpydoj9QEy,Sponsorship,5281987.31
WgHzynJbow,Hrishita Dar,Snapchat,Himachal Pradesh,North,15-05-2021,423529,26724,39283,4619878,5705,DjyRuai5R0FS,Consultancy,5247182.66
XbMKFAQRjR,Ritvik Tank,Facebook,West Bengal,East,01-12-2022,975941,42825,4246,2242135,470,tUUvLxnrXoxs,Guest Appearance,3918121.37
dE4LBijRt4,Nayantara Ramakrishnan,Twitter / X,Tamil Nadu,South,08-04-2022,996940,4474,686,1239497,8139,aCwd00X8LVQR,Collaboration,8563998.5
ctpoIOQhA3,Mannat Salvi,Twitter / X,Tamil Nadu,South,16-01-2021,359655,838,3582,212209,6595,LVMfvG55nKP1,Consultancy,2562119.31
6vnhs89tVl,Biju Bir,Youtube,Kerala,South,21-06-2024,90542,58618,26347,4731248,9825,m6oeAu4DvOVL,Sponsorship,131176.78
Ym4Odi0sRF,Neelofar Bhandari,Twitter / X,Maharashtra,West,27-08-2020,201013,3259,45012,3152065,9468,XoGetH3XKU3y,Guest Appearance,5763285.45
aNIdiFcxd6,Manjari Das,Twitter / X,Haryana,North,05-02-2024,685313,53529,3498,2203467,8950,v9JuMIHq7Ko6,Patrion,3532735.26
CMlE0d7pCG,Ehsaan Chaudhuri,Twitter / X,Jharkhand,East,13-07-2022,161616,29496,1798,396760,6087,yaOtM2w1i3WW,Collaboration,9169800.71
zM1Ad9w9MZ,Kashvi Dora,Facebook,Arunachal Pradesh,East,15-12-2022,449999,43231,31765,4511616,9412,nXJ7K5tqC20c,Collaboration,3256738.96
fXWT5YbhiA,Yakshit Basu,Facebook,Chhattisgarh,Central,25-02-2023,807659,40433,12274,2106919,3733,kgYKiOViElNI,Collaboration,9483819.66
pL8p9wkE5X,Samaira Acharya,Instagram,Uttar Pradesh,North,07-07-2022,840074,25701,48352,1515589,8437,BNXzz3IzGU75,Sponsorship,314713.1
wIO5RnhDx3,Kaira Baral,Twitter / X,Tamil Nadu,South,08-05-2022,718852,71237,45106,2793583,7439,HIdDM4XMSgrG,Guest Appearance,8713371.89
vUNWhsAfKK,Charvi Lad,Facebook,Bihar,East,03-08-2020,38259,488,26651,3048770,6799,04yHw1tuWNyE,Patrion,4256168.41
L3McPr5XoX,Alisha Tak,Twitter / X,Kerala,South,06-03-2023,400714,56235,17653,4281312,5074,MgOfxjGzSHdx,Collaboration,2008438.5
wNe8vhgBaE,Ishaan Jaggi,Facebook,Sikkim,East,10-04-2023,322616,59800,37856,1605885,7300,kkV3UDxL8zjk,Guest Appearance,5463307.28
695qmnRtQE,Darshit Dhar,Twitter / X,Sikkim,East,10-08-2024,469697,35896,1809,3788495,3199,LjMgEzBKYdh3,Consultancy,2626159.72
hFLqtK6hg5,Shanaya Solanki,Youtube,Karnataka,South,10-04-2023,574730,32912,397,559291,6978,0fB3OxLhsnpQ,Consultancy,8431641.34
fwMr6gQse2,Pari Dey,Instagram,Andhra Pradesh,South,14-08-2021,940073,67856,17703,60445,1452,meEeMEJDg74g,Guest Appearance,3584972.48
KQwGlEnI7C,Samaira Keer,Youtube,Himachal Pradesh,North,24-07-2023,82668,67824,3251,4488729,4214,oG2xHG1S8ObK,Sponsorship,4557292.67
WSxpabaPqS,Tiya Dara,Twitter / X,Andhra Pradesh,South,02-10-2024,537478,10963,33636,4021567,3780,nbEZo9YCkWnA,Consultancy,593445.88
m4xcKqon0k,Jivin Ahuja,Facebook,Uttarakhand,North,07-10-2022,55968,99805,22542,1755046,9229,DlswmOYKsANZ,Sponsorship,6101024.09
RjpatqRh0s,Sumer Sandal,Twitter / X,Punjab,North,28-10-2024,94342,91908,13114,3642413,6015,AS88jwrZAchU,Guest Appearance,6589215.14
lqwC4lOtJw,Khushi Biswas,Youtube,Goa,West,05-03-2024,342876,8361,42006,4048235,4566,1tKMCytk0YPM,Consultancy,9952410.48
HAzvCnTehe,Adira Vala,Instagram,Gujarat,West,12-08-2024,825208,27553,42008,2195473,2925,erFZuPUUCIGM,Guest Appearance,4250066.29
8Ihj1nMlvp,Alisha Wagle,Facebook,Mizoram,Unknown,12-02-2021,67239,64249,12824,2403574,6222,A06AHJJS88pg,Consultancy,4758768.69
zgHPeXYk3S,Yuvraj  Wable,Instagram,Karnataka,South,12-06-2024,112788,23444,6326,3502421,9769,FijwqqhkYMz9,Collaboration,1138799.17
t4gOqhME1E,Sumer Mahal,Youtube,Himachal Pradesh,North,22-02-2020,131713,83737,23131,842374,3408,lHl4RyuXzQmS,Guest Appearance,7057287.04
c2vfCkRgsu,Mohanlal Kari,Snapchat,Assam,East,16-12-2024,459269,83734,10593,3195678,108,22ur9KaLMALe,Consultancy,125495.73
IEJyJJP699,Shray Mander,Twitter / X,Tamil Nadu,South,18-05-2024,858796,89389,30154,2289021,6369,hoOLPcrwh0uV,Collaboration,8986580.69
nmkDiWKy7F,Farhan Dora,Youtube,Manipur,Unknown,27-09-2022,783304,35203,13928,583826,1456,x4dPz1UsM0mM,Patrion,7340859.53
XUevBecmdO,Mannat Atwal,Instagram,Sikkim,East,19-06-2023,435477,5438,36518,4578440,9473,VHLL91spjgJV,Collaboration,7418127.04
v15AANVU3g,Hiran Bhattacharyya,Twitter / X,Goa,West,21-01-2022,603141,94445,47766,4905226,1891,tXsgaWIaepqN,Collaboration,9702789.9
ynzelXsiQQ,Seher Warrior,Youtube,Tamil Nadu,South,11-05-2021,223174,78604,47441,3337296,214,0hb7CRrwoJRT,Patrion,5279697.01
UlX6A1bgOg,Stuvan Thakur,Instagram,Karnataka,South,13-07-2022,129901,34034,10457,4503817,641,LEkL0KaAp1gZ,Consultancy,6227861.3
DOoBi03oLa,Abram Chhabra,Snapchat,Assam,East,21-05-2020,248117,61303,31365,2898983,9016,CVmfiQuobm1u,Patrion,5754263.03
zBp3l4egfz,Madhav Jaggi,Instagram,Uttar Pradesh,North,18-05-2024,788020,90748,19735,1324420,2310,zAfsnKZbm76Q,Sponsorship,2468394.7
YNmYxEms2R,Tanya Deol,Facebook,Kerala,South,10-12-2020,341599,22120,12042,4320450,2222,n2QZFtlSBLnp,Patrion,3553506.37
CI9nkPE8ya,Ivana Dave,Snapchat,Manipur,Unknown,05-02-2022,206813,90711,48370,640024,5299,rjqCm2CugmEb,Collaboration,6507763.56
hgbvxLyYzs,Aradhya Sur,Snapchat,Odisha,East,03-12-2021,197605,53244,17137,2628080,4667,mEF6D7DsD1lK,Patrion,7092850.84
3fonEWT6Ii,Kabir Gour,Twitter / X,Andhra Pradesh,South,06-01-2023,673117,54661,43665,4059668,1976,LxsLM1vtCAhz,Sponsorship,7962381.34
r68jbz208C,Shanaya Datta,Facebook,Nagaland,Unknown,10-02-2023,817501,11092,49369,90373,9266,4xPwk2ju6GcH,Consultancy,7968759.05
AadRVrUDZT,Divij Borra,Twitter / X,Arunachal Pradesh,East,02-03-2020,144989,61440,13931,205659,2276,42M7NZRYRiM8,Sponsorship,4647507.81
mWpTjnHPeR,Taimur Sami,Instagram,Chhattisgarh,Central,16-10-2024,801166,97176,30775,2043852,8864,ZCjID86YpaIs,Collaboration,5931972.51
YUZusQXxCm,Manikya Shankar,Snapchat,Madhya Pradesh,Central,13-01-2021,554476,8465,20278,4673207,4894,YMhFBd0Fdaaq,Collaboration,5850534.59
3JIUe7Bz3b,Samar Dasgupta,Facebook,Jharkhand,East,25-08-2020,999140,36643,37451,2850169,865,1r0kg0kIOaRr,Consultancy,7622109.86
XzPK87YqdT,Damini Atwal,Facebook,Bihar,East,21-11-2020,449626,30493,8697,2017682,8289,gE8TDPepzjzT,Guest Appearance,2678249.42
uw2HGfAtG9,Uthkarsh Bhalla,Twitter / X,Tamil Nadu,South,26-05-2023,815056,36443,46829,3638368,6726,YrDZk4d3W3ZO,Consultancy,5214629.64
5Pvhgwfh6f,Kavya Char,Snapchat,West Bengal,East,07-03-2020,804108,97719,24294,2097006,5535,NKykKgqchipA,Sponsorship,3991692.55
xdCyKC3IrD,Rati Dhar,Snapchat,Uttarakhand,North,03-09-2020,896237,80699,13025,4460936,3760,tPBc8aYUpoaM,Sponsorship,1848394.5
kfhesFt2fT,Ela Kota,Instagram,Mizoram,Unknown,25-05-2020,310921,40518,25021,4757056,7609,HKjuzs5UV5KA,Guest Appearance,2261556.06
wdgwPmcbW1,Mishti Kashyap,Twitter / X,Himachal Pradesh,North,13-01-2023,737982,13928,25411,3371693,9115,T0tQPiNbLEGV,Sponsorship,5119374.95
yyiWppuB0t,Drishya Issac,Snapchat,Nagaland,Unknown,26-02-2021,234244,74803,26864,1644418,6614,jRKz68K57DR1,Sponsorship,8942880.75
ddXAZ5pBgH,Kashvi Shenoy,Facebook,Andhra Pradesh,South,07-10-2024,884220,45327,33659,2098752,835,Ysc1wCZXZt7x,Consultancy,1009275.84
tyCuV68Yi6,Advika Sahota,Twitter / X,Maharashtra,West,23-09-2020,690056,2319,45389,2831971,8625,VlwANYX2lSvv,Patrion,782733.92
S49ovZXFqc,Parinaaz Chaudhari,Youtube,Andhra Pradesh,South,17-02-2023,453056,88119,49807,4332976,3132,UYm7jLPExi1Q,Sponsorship,646412.98
nKJnJrcEYA,Hiran Shroff,Youtube,Haryana,North,22-12-2022,595802,86689,1041,889492,4981,cvuaZBEPYLLL,Collaboration,6822278.08
TIqlLeKJgV,Nitya Jha,Youtube,Manipur,Unknown,17-05-2023,791810,70881,12300,3190964,2180,z4zzm7PDe4Cl,Patrion,7158846.53
JsPlxg0RNC,Zain Bail,Youtube,Sikkim,East,03-12-2024,705239,83431,17352,807732,2265,pZXUDwXXD5cA,Consultancy,2953626.83
HH7128HYxG,Faiyaz Bahri,Youtube,Uttarakhand,North,04-01-2022,237696,75232,7398,4840218,3291,Gd5Zf2boZYW1,Collaboration,5521507.75
kP56tskDBT,Rania Kala,Facebook,Telangana,South,07-03-2023,431492,86926,10653,4039297,3723,oFJotsyFXpVZ,Sponsorship,8652910.45
t7xzEXPd3J,Manikya Lall,Twitter / X,Punjab,North,03-10-2024,729846,94521,37429,4202352,4569,yACKxfcSvTkD,Patrion,1330814.57
8TKibC4KRx,Elakshi Shenoy,Twitter / X,Arunachal Pradesh,East,10-05-2020,288500,9659,22569,3577211,6262,Qc4T3EAX4lkB,Guest Appearance,5682861.52
5nRtChoDyT,Drishya Walia,Snapchat,Uttarakhand,North,22-01-2021,874932,28382,10004,2342391,8510,8lWoC54AD56y,Guest Appearance,3252538.92
lhVFjOIFIc,Uthkarsh Thakkar,Snapchat,Uttarakhand,North,16-06-2023,911398,83043,18728,3667607,5644,GPBxYwWKrBpx,Collaboration,8474761.92
P7fvlG8mgI,Zaina Badal,Snapchat,Punjab,North,08-07-2024,273197,82190,4453,2296296,4663,IDEs6WKOe8be,Guest Appearance,4388988.73
97lEJzdzHX,Anya Varughese,Snapchat,Tripura,Unknown,23-11-2023,821766,37057,47869,1465632,150,uRP0D8ziemVu,Guest Appearance,7212583.65
thoise1ShM,Reyansh Banik,Snapchat,West Bengal,East,18-01-2024,786103,95929,28191,4269836,6999,tgNBzdWEXTJM,Patrion,370902.82
